chrom,chr,pos,cov,log2r
NC_086022.1,chr4,107410000,52.99725,0.262097584274594
NC_086022.1,chr4,107430000,50.9385,0.205481424684351
NC_086022.1,chr4,107450000,35.31675,-0.316732714517504
NC_086022.1,chr4,107470000,43.667,-0.0143983060460727
NC_086022.1,chr4,107490000,57.2045,0.371316681583151
NC_086022.1,chr4,107510000,53.77525,0.28292731801552
NC_086022.1,chr4,107530000,40.18125,-0.133003138997317
NC_086022.1,chr4,107550000,39.602,-0.153692958360736
NC_086022.1,chr4,107570000,41.72525,-0.079261183398799
NC_086022.1,chr4,107590000,46.7105,0.0817406142987639
NC_086022.1,chr4,107610000,29.23425,-0.585241461666808
NC_086022.1,chr4,107630000,21.078,-1.04780599615844
NC_086022.1,chr4,107650000,55.20025,0.320316654731213
NC_086022.1,chr4,107670000,41.08775,-0.101208514381137
NC_086022.1,chr4,107690000,41.5895,-0.0839067767505293
NC_086022.1,chr4,107710000,27.329,-0.680778079936444
NC_086022.1,chr4,107730000,45.799,0.0536138853174153
NC_086022.1,chr4,107750000,44.07425,-0.00115662463886391
NC_086022.1,chr4,107770000,29.7745,-0.559264014896331
NC_086022.1,chr4,107790000,50.15775,0.183415852035471
NC_086022.1,chr4,107810000,62.82625,0.505436501536555
NC_086022.1,chr4,107830000,46.91775,0.0880600596081675
NC_086022.1,chr4,107850000,49.5995,0.167429057083048
NC_086022.1,chr4,107870000,43.3705,-0.0241159990050903
NC_086022.1,chr4,107890000,41.216,-0.0967663185573706
NC_086022.1,chr4,107910000,26.04375,-0.748994944538811
NC_086022.1,chr4,107930000,44.352,0.0078051698256789
NC_086022.1,chr4,107950000,34.0615,-0.368201314996681
NC_086022.1,chr4,107970000,46.81825,0.08502957047307
NC_086022.1,chr4,107990000,43.2265,-0.0288592727022821
NC_086022.1,chr4,108010000,45.1865,0.0344007751515661
NC_086022.1,chr4,108030000,50.56875,0.195073598801162
NC_086022.1,chr4,108050000,39.24975,-0.166421361296744
NC_086022.1,chr4,108070000,55.30675,0.323072482949606
NC_086022.1,chr4,108090000,51.05925,0.208864129762817
NC_086022.1,chr4,108110000,55.2425,0.321410559330621
NC_086022.1,chr4,108130000,59.61525,0.430363871253007
NC_086022.1,chr4,108150000,50.079,0.181171365574073
NC_086022.1,chr4,108170000,49.0005,0.150075949684341
NC_086022.1,chr4,108190000,49.383,0.161181084397173
NC_086022.1,chr4,108210000,43.44875,-0.0215450156084916
NC_086022.1,chr4,108230000,44.158,0.00155149367380597
NC_086022.1,chr4,108250000,34.833,-0.336350899551582
NC_086022.1,chr4,108270000,24.54975,-0.832570942916952
NC_086022.1,chr4,108290000,6.23775,-2.72702834384334
NC_086022.1,chr4,108310000,29.54275,-0.570350270353312
NC_086022.1,chr4,108330000,41.46125,-0.0883094925523555
NC_086022.1,chr4,108350000,45.2375,0.0360103624528746
NC_086022.1,chr4,108370000,36.265,-0.279034163185579
NC_086022.1,chr4,108390000,58.0405,0.392067919883893
NC_086022.1,chr4,108410000,53.68525,0.280533034686907
NC_086022.1,chr4,108430000,40.22275,-0.131532158470961
NC_086022.1,chr4,108450000,32.41875,-0.438457593732256
NC_086022.1,chr4,108470000,37.50225,-0.231282309351443
NC_086022.1,chr4,108490000,46.67475,0.0806477242512566
NC_086022.1,chr4,108510000,54.60925,0.304927345078829
NC_086022.1,chr4,108530000,53.0525,0.263586778001559
NC_086022.1,chr4,108550000,43.62125,-0.0158934835816655
NC_086022.1,chr4,108570000,37.893,-0.216523852422025
NC_086022.1,chr4,108590000,36.9515,-0.252343645736571
NC_086022.1,chr4,108610000,46.4575,0.0739884538285726
NC_086022.1,chr4,108630000,43.13075,-0.0320218746725554
NC_086022.1,chr4,108650000,45.836,0.0547663594222682
NC_086022.1,chr4,108670000,42.0585,-0.0679198450331318
NC_086022.1,chr4,108690000,44.69,0.0186364088974285
NC_086022.1,chr4,108710000,42.40775,-0.0561288971987896
NC_086022.1,chr4,108730000,36.76875,-0.259400716462042
NC_086022.1,chr4,108750000,44.361,0.00809463189720834
NC_086022.1,chr4,108770000,50.66075,0.197670265704419
NC_086022.1,chr4,108790000,49.6715,0.169500923540878
NC_086022.1,chr4,108810000,38.19475,-0.205229309461739
NC_086022.1,chr4,108830000,29.997,-0.548699816845579
NC_086022.1,chr4,108850000,50.0595,0.180615048174745
NC_086022.1,chr4,108870000,45.01175,0.0288719132062878
NC_086022.1,chr4,108890000,46.54225,0.0765899168717228
NC_086022.1,chr4,108910000,44.1005,-0.000307264345346223
NC_086022.1,chr4,108930000,50.6215,0.19656302015332
NC_086022.1,chr4,108950000,25.93775,-0.754767747437107
NC_086022.1,chr4,108970000,35.23675,-0.319958710488683
NC_086022.1,chr4,108990000,39.22475,-0.167329007830208
NC_086022.1,chr4,109010000,40.4345,-0.124049874664828
NC_086022.1,chr4,109030000,33.866,-0.376385207835463
NC_086022.1,chr4,109050000,40.89825,-0.107797365161854
NC_086022.1,chr4,109070000,52.677,0.253435241208846
NC_086022.1,chr4,109090000,53.74225,0.282049875431293
NC_086022.1,chr4,109110000,56.85925,0.362659012114616
NC_086022.1,chr4,109130000,50.61775,0.196457187874508
NC_086022.1,chr4,109150000,45.92575,0.0575580687275215
NC_086022.1,chr4,109170000,52.376,0.245245894875682
NC_086022.1,chr4,109190000,45.24475,0.036239030616772
NC_086022.1,chr4,109210000,53.167,0.266668095205545
NC_086022.1,chr4,109230000,52.78475,0.256355547210471
NC_086022.1,chr4,109250000,54.369,0.298624134490766
NC_086022.1,chr4,109270000,44.04775,-0.00201458159024036
NC_086022.1,chr4,109290000,41.93975,-0.0719509903230545
NC_086022.1,chr4,109310000,55.751,0.334511595902046
NC_086022.1,chr4,109330000,44.9565,0.0271194575789646
NC_086022.1,chr4,109350000,34.50525,-0.349795838026447
NC_086022.1,chr4,109370000,32.389,-0.439762004850713
NC_086022.1,chr4,109390000,42.382,-0.0569949540043756
NC_086022.1,chr4,109410000,42.06,-0.0678689972723851
NC_086022.1,chr4,109430000,29.404,-0.577028673915779
NC_086022.1,chr4,109450000,41.93475,-0.072120970121764
NC_086022.1,chr4,109470000,55.02675,0.315815808846473
NC_086022.1,chr4,109490000,43.9575,-0.00494032523039106
NC_086022.1,chr4,109510000,45.1895,0.0344955064841745
NC_086022.1,chr4,109530000,49.2195,0.156444640009652
NC_086022.1,chr4,109550000,47.29125,0.0993793542545812
NC_086022.1,chr4,109570000,41.02325,-0.103447781116443
NC_086022.1,chr4,109590000,45.3075,0.0382166800572144
NC_086022.1,chr4,109610000,42.34175,-0.0583497356060444
NC_086022.1,chr4,109630000,43.08975,-0.0333782186750145
NC_086022.1,chr4,109650000,49.57175,0.166629730162224
NC_086022.1,chr4,109670000,55.516,0.328471818767567
NC_086022.1,chr4,109690000,52.619,0.251860839149016
NC_086022.1,chr4,109710000,38.485,-0.194448013580218
NC_086022.1,chr4,109730000,44.5625,0.0145602062419723
NC_086022.1,chr4,109750000,59.4295,0.425899189245386
NC_086022.1,chr4,109770000,50.53025,0.193985561470593
NC_086022.1,chr4,109790000,29.3915,-0.57763185269257
NC_086022.1,chr4,109810000,29.9775,-0.549622581419506
NC_086022.1,chr4,109830000,49.307,0.158981368390566
NC_086022.1,chr4,109850000,43.60625,-0.0163840432330632
NC_086022.1,chr4,109870000,37.27175,-0.24005952139365
NC_086022.1,chr4,109890000,37.4485,-0.233324287117125
NC_086022.1,chr4,109910000,46.069,0.062002754649488
NC_086022.1,chr4,109930000,56.9395,0.364676042716259
NC_086022.1,chr4,109950000,46.33425,0.0701968140278661
NC_086022.1,chr4,109970000,34.33475,-0.356839938631999
NC_086022.1,chr4,109990000,37.28125,-0.239696713749727
NC_086022.1,chr4,110010000,40.0005,-0.139427429174282
NC_086022.1,chr4,110030000,48.434,0.133470069347743
NC_086022.1,chr4,110050000,45.89325,0.0565477671568291
NC_086022.1,chr4,110070000,51.371,0.217561034991333
NC_086022.1,chr4,110090000,48.907,0.147348309687274
NC_086022.1,chr4,110110000,44.242,0.00426259924645804
NC_086022.1,chr4,110130000,46.35725,0.0709051384032259
NC_086022.1,chr4,110150000,42.638,-0.0484078574955543
NC_086022.1,chr4,110170000,58.87725,0.412543129732541
NC_086022.1,chr4,110190000,56.34925,0.349774167964381
NC_086022.1,chr4,110210000,53.44575,0.27414215644992
NC_086022.1,chr4,110230000,44.4935,0.0123494489953538
NC_086022.1,chr4,110250000,43.21425,-0.0292635010367029
NC_086022.1,chr4,110270000,51.20525,0.212943626904993
NC_086022.1,chr4,110290000,62.16475,0.49028698230153
NC_086022.1,chr4,110310000,44.797,0.0220483562782769
NC_086022.1,chr4,110330000,38.85075,-0.180976015276584
NC_086022.1,chr4,110350000,49.7965,0.173090862091733
NC_086022.1,chr4,110370000,43.96825,-0.00459151801166987
NC_086022.1,chr4,110390000,32.02425,-0.455851358924178
NC_086022.1,chr4,110410000,40.96725,-0.105394773472237
NC_086022.1,chr4,110430000,45.04025,0.0297750632745593
NC_086022.1,chr4,110450000,53.11225,0.265195535314489
NC_086022.1,chr4,110470000,46.458,0.0740038154572802
NC_086022.1,chr4,110490000,51.30325,0.215675463541646
NC_086022.1,chr4,110510000,41.93075,-0.0722569683817832
NC_086022.1,chr4,110530000,34.3145,-0.357678844302948
NC_086022.1,chr4,110550000,46.25925,0.0678846416819864
NC_086022.1,chr4,110570000,42.97825,-0.0370732750675812
NC_086022.1,chr4,110590000,52.45625,0.247433815839681
NC_086022.1,chr4,110610000,54.1815,0.293685670781269
NC_086022.1,chr4,110630000,51.012,0.207541406977227
NC_086022.1,chr4,110650000,37.39425,-0.23538819485561
NC_086022.1,chr4,110670000,33.9505,-0.372842226363757
NC_086022.1,chr4,110690000,40.69375,-0.11494168274178
NC_086022.1,chr4,110710000,45.94825,0.0582570940533406
NC_086022.1,chr4,110730000,40.533,-0.120582511870277
NC_086022.1,chr4,110750000,47.84825,0.11609652314155
NC_086022.1,chr4,110770000,53.47375,0.274890778562723
NC_086022.1,chr4,110790000,45.548,0.0457713490793609
NC_086022.1,chr4,110810000,33.69725,-0.383486833844744
NC_086022.1,chr4,110830000,34.58775,-0.346399710143896
NC_086022.1,chr4,110850000,43.5435,-0.0184380281645547
NC_086022.1,chr4,110870000,63.3955,0.518347181240895
NC_086022.1,chr4,110890000,72.69525,0.714382879854177
NC_086022.1,chr4,110910000,49.118,0.153496436207266
NC_086022.1,chr4,110930000,36.33075,-0.276456372370884
NC_086022.1,chr4,110950000,41.76125,-0.0780317082846614
NC_086022.1,chr4,110970000,36.1735,-0.282629189351664
NC_086022.1,chr4,110990000,41.00275,-0.104160214545471
NC_086022.1,chr4,111010000,46.297,0.0690488982816091
NC_086022.1,chr4,111030000,36.26375,-0.279083215258443
NC_086022.1,chr4,111050000,41.81125,-0.076325840290956
NC_086022.1,chr4,111070000,47.1315,0.0945488343189004
NC_086022.1,chr4,111090000,38.4675,-0.195095771218259
NC_086022.1,chr4,111110000,41.5785,-0.0842838712648373
NC_086022.1,chr4,111130000,41.7875,-0.0771358760922242
NC_086022.1,chr4,111150000,37.7745,-0.220983616950294
NC_086022.1,chr4,111170000,43.177,-0.0304933814544268
NC_086022.1,chr4,111190000,37.96275,-0.213905232299809
NC_086022.1,chr4,111210000,33.0775,-0.409872329148874
NC_086022.1,chr4,111230000,37.62075,-0.226790644534237
NC_086022.1,chr4,111250000,27.174,-0.688835961948616
NC_086022.1,chr4,111270000,22.7405,-0.940726040653005
NC_086022.1,chr4,111290000,36.76325,-0.25961364038034
NC_086022.1,chr4,111310000,34.7925,-0.338005518791393
NC_086022.1,chr4,111330000,40.16875,-0.133446499492782
NC_086022.1,chr4,111350000,47.2865,0.0992359568331131
NC_086022.1,chr4,111370000,41.76775,-0.0778098313481244
NC_086022.1,chr4,111390000,55.0735,0.317029955477868
NC_086022.1,chr4,111410000,43.32875,-0.0254896144580691
NC_086022.1,chr4,111430000,49.707,0.170521374655147
NC_086022.1,chr4,111450000,54.108,0.291745171437928
NC_086022.1,chr4,111470000,57.319,0.374176508999622
NC_086022.1,chr4,111490000,60.2665,0.445909050500829
NC_086022.1,chr4,111510000,57.494,0.378536500094081
NC_086022.1,chr4,111530000,38.475,-0.194818125188428
NC_086022.1,chr4,111550000,36.887,-0.254830436711198
NC_086022.1,chr4,111570000,42.26525,-0.0609281742852599
NC_086022.1,chr4,111590000,47.93825,0.118779595493667
NC_086022.1,chr4,111610000,51.3565,0.217157688179173
NC_086022.1,chr4,111630000,47.03625,0.0916609495358834
NC_086022.1,chr4,111650000,39.81525,-0.14604147963903
NC_086022.1,chr4,111670000,40.40225,-0.125186941263322
NC_086022.1,chr4,111690000,39.80375,-0.146453069787326
NC_086022.1,chr4,111710000,39.7,-0.150171646707284
NC_086022.1,chr4,111730000,45.115,0.0321411689783793
NC_086022.1,chr4,111750000,47.5375,0.10679392317659
NC_086022.1,chr4,111770000,46.3595,0.0709744123343558
NC_086022.1,chr4,111790000,48.615,0.138796550984945
NC_086022.1,chr4,111810000,41.465,-0.0881805673017469
NC_086022.1,chr4,111830000,34.05425,-0.368503982307238
NC_086022.1,chr4,111850000,29.6395,-0.565711664603217
NC_086022.1,chr4,111870000,47.5515,0.107214319490744
NC_086022.1,chr4,111890000,34.575,-0.346924044266313
NC_086022.1,chr4,111910000,33.617,-0.386876355951393
NC_086022.1,chr4,111930000,43.815,-0.0095720348230406
NC_086022.1,chr4,111950000,44.42925,0.0102878311700358
NC_086022.1,chr4,111970000,29.49375,-0.572705240170019
NC_086022.1,chr4,111990000,37.5915,-0.227898047399733
NC_086022.1,chr4,112010000,37.06775,-0.247872435140756
NC_086022.1,chr4,112030000,39.047,-0.173798890816223
NC_086022.1,chr4,112050000,35.35725,-0.315102300270367
NC_086022.1,chr4,112070000,37.37875,-0.235978425503616
NC_086022.1,chr4,112090000,36.24075,-0.27998607119307
NC_086022.1,chr4,112110000,35.822,-0.296523504110382
NC_086022.1,chr4,112130000,38.983,-0.176135535199394
NC_086022.1,chr4,112150000,34.0845,-0.367241549076333
NC_086022.1,chr4,112170000,38.928,-0.17814661705358
NC_086022.1,chr4,112190000,45.848,0.0551399371829906
NC_086022.1,chr4,112210000,48.05875,0.122364136084824
NC_086022.1,chr4,112230000,44.13025,0.000654739875323748
NC_086022.1,chr4,112250000,37.057,-0.248285320955229
NC_086022.1,chr4,112270000,39.788,-0.147016959941921
NC_086022.1,chr4,112290000,44.50775,0.012806296083688
NC_086022.1,chr4,112310000,43.249,-0.0281171074300432
NC_086022.1,chr4,112330000,43.06725,-0.0341230960604478
NC_086022.1,chr4,112350000,43.30875,-0.0261480974435193
NC_086022.1,chr4,112370000,42.22425,-0.0623119816817583
NC_086022.1,chr4,112390000,44.10225,-0.000250658101214085
NC_086022.1,chr4,112410000,41.79125,-0.0770079454617319
NC_086022.1,chr4,112430000,39.507,-0.157114698568023
NC_086022.1,chr4,112450000,54.303,0.296887722568064
NC_086022.1,chr4,112470000,45.255,0.0365622582590545
NC_086022.1,chr4,112490000,44.759,0.0208375604221955
NC_086022.1,chr4,112510000,50.11525,0.182204975635301
NC_086022.1,chr4,112530000,42.1935,-0.0633507089819684
NC_086022.1,chr4,112550000,45.42675,0.0419675469479428
NC_086022.1,chr4,112570000,40.2015,-0.132285184020841
NC_086022.1,chr4,112590000,47.95325,0.11922628949234
NC_086022.1,chr4,112610000,57.289,0.373427757145111
NC_086022.1,chr4,112630000,48.2775,0.128848669267608
NC_086022.1,chr4,112650000,42.94175,-0.0382849265192075
NC_086022.1,chr4,112670000,42.89075,-0.0399796250605578
NC_086022.1,chr4,112690000,50.63675,0.196993324789604
NC_086022.1,chr4,112710000,52.28425,0.242740367900851
NC_086022.1,chr4,112730000,37.6525,-0.22558955318979
NC_086022.1,chr4,112750000,43.235,-0.0285788542807785
NC_086022.1,chr4,112770000,55.304,0.323001389235725
NC_086022.1,chr4,112790000,63.9625,0.531092992313005
NC_086022.1,chr4,112810000,54.8995,0.312505807390852
NC_086022.1,chr4,112830000,61.19125,0.46769873061814
NC_086022.1,chr4,112850000,51.35175,0.217025532801968
NC_086022.1,chr4,112870000,41.33475,-0.0926653343898982
NC_086022.1,chr4,112890000,29.82875,-0.556681109627266
NC_086022.1,chr4,112910000,34.66025,-0.343421819596099
NC_086022.1,chr4,112930000,34.89725,-0.333729865923889
NC_086022.1,chr4,112950000,35.34475,-0.315605317987971
NC_086022.1,chr4,112970000,45.00825,0.0287609610497153
NC_086022.1,chr4,112990000,50.94325,0.205614641731089
NC_086022.1,chr4,113010000,53.306,0.270399911056938
NC_086022.1,chr4,113030000,47.52025,0.106275766344417
NC_086022.1,chr4,113050000,45.187,0.0344165641389738
NC_086022.1,chr4,113070000,32.55625,-0.432444077844875
NC_086022.1,chr4,113090000,46.23575,0.0671593978898078
NC_086022.1,chr4,113110000,51.0125,0.207555410394287
NC_086022.1,chr4,113130000,51.7165,0.227138610920585
NC_086022.1,chr4,113150000,40.869,-0.108817063936496
NC_086022.1,chr4,113170000,43.8535,-0.00831919390287616
NC_086022.1,chr4,113190000,59.58025,0.429523667953244
NC_086022.1,chr4,113210000,52.93125,0.260316620643931
NC_086022.1,chr4,113230000,48.86575,0.146143297699727
NC_086022.1,chr4,113250000,51.32425,0.216260184706846
NC_086022.1,chr4,113270000,50.28075,0.186914554737071
NC_086022.1,chr4,113290000,51.947,0.233493104025567
NC_086022.1,chr4,113310000,48.88425,0.146683851797321
NC_086022.1,chr4,113330000,41.4505,-0.088679142137173
NC_086022.1,chr4,113350000,43.15025,-0.0313772314222394
NC_086022.1,chr4,113370000,52.98625,0.261800909637744
NC_086022.1,chr4,113390000,54.16425,0.293230481811204
NC_086022.1,chr4,113410000,51.31975,0.216134907263134
NC_086022.1,chr4,113430000,53.59375,0.278094766367789
NC_086022.1,chr4,113450000,49.378,0.161036469262792
NC_086022.1,chr4,113470000,44.6495,0.0173428628169125
NC_086022.1,chr4,113490000,52.26175,0.242125268533528
NC_086022.1,chr4,113510000,47.96225,0.11949423951902
NC_086022.1,chr4,113530000,41.7385,-0.0788085463930165
NC_086022.1,chr4,113550000,53.25125,0.26893115724795
NC_086022.1,chr4,113570000,45.47775,0.0435687189174945
NC_086022.1,chr4,113590000,39.13375,-0.170637671836299
NC_086022.1,chr4,113610000,48.6665,0.140308510029244
NC_086022.1,chr4,113630000,54.84275,0.311027185622968
NC_086022.1,chr4,113650000,39.36175,-0.162362099728269
NC_086022.1,chr4,113670000,55.4295,0.326242284826975
NC_086022.1,chr4,113690000,44.8735,0.0244828018105332
NC_086022.1,chr4,113710000,46.852,0.0860582137837777
NC_086022.1,chr4,113730000,50.5375,0.194190514338938
NC_086022.1,chr4,113750000,56.65425,0.357493633372013
NC_086022.1,chr4,113770000,45.97875,0.0592041212968144
NC_086022.1,chr4,113790000,42.5085,-0.0527453325763879
NC_086022.1,chr4,113810000,49.0085,0.150309091325045
NC_086022.1,chr4,113830000,50.93925,0.20550245977271
NC_086022.1,chr4,113850000,46.608,0.0786049346620932
NC_086022.1,chr4,113870000,48.23425,0.127568893966476
NC_086022.1,chr4,113890000,42.361,-0.0577016378494579
NC_086022.1,chr4,113910000,42.795,-0.043166725739601
NC_086022.1,chr4,113930000,61.362,0.471686328436267
NC_086022.1,chr4,113950000,51.59825,0.223867764531947
NC_086022.1,chr4,113970000,37.062,-0.248093266342812
NC_086022.1,chr4,113990000,44.03725,-0.00235466797963218
NC_086022.1,chr4,114010000,47.113,0.0939883849786845
NC_086022.1,chr4,114030000,44.79425,0.0219607669942421
NC_086022.1,chr4,114050000,56.49125,0.353373287821642
NC_086022.1,chr4,114070000,48.95075,0.148625253824877
NC_086022.1,chr4,114090000,30.86975,-0.507993116386058
NC_086022.1,chr4,114110000,44.442,0.0106971803644609
NC_086022.1,chr4,114130000,38.98125,-0.176199481005806
NC_086022.1,chr4,114150000,49.44325,0.162922557942818
NC_086022.1,chr4,114170000,43.30775,-0.0261810294835106
NC_086022.1,chr4,114190000,46.9935,0.0903629303964354
NC_086022.1,chr4,114210000,49.07325,0.152194696236051
NC_086022.1,chr4,114230000,53.04675,0.263431865684375
NC_086022.1,chr4,114250000,36.431,-0.272534820430989
NC_086022.1,chr4,114270000,35.6485,-0.303431365041864
NC_086022.1,chr4,114290000,43.5955,-0.0167357136197925
NC_086022.1,chr4,114310000,42.90175,-0.0396139334274155
NC_086022.1,chr4,114330000,38.72675,-0.185529337374358
NC_086022.1,chr4,114350000,45.58975,0.0470787941185436
NC_086022.1,chr4,114370000,44.08575,-0.000784462389823409
NC_086022.1,chr4,114390000,47.9005,0.117654803185789
NC_086022.1,chr4,114410000,42.2135,-0.0626750289710746
NC_086022.1,chr4,114430000,34.7295,-0.340583148800591
NC_086022.1,chr4,114450000,41.77725,-0.0774856110406874
NC_086022.1,chr4,114470000,47.08575,0.0931624615093541
NC_086022.1,chr4,114490000,41.34425,-0.092337758703111
NC_086022.1,chr4,114510000,44.28125,0.00552765126329561
NC_086022.1,chr4,114530000,46.41875,0.0727974297727642
NC_086022.1,chr4,114550000,37.1365,-0.245234676990346
NC_086022.1,chr4,114570000,26.15775,-0.742812130656367
NC_086022.1,chr4,114590000,36.99325,-0.250736260984794
NC_086022.1,chr4,114610000,56.96625,0.365347760067931
NC_086022.1,chr4,114630000,37.62475,-0.226639270874969
NC_086022.1,chr4,114650000,34.76175,-0.339263072385012
NC_086022.1,chr4,114670000,49.81,0.173478041511928
